timestamp,type,symbol,signalPrice,side,aggressiveVolume,passiveVolume,zone,refilled,confirmed,invalidationTime,invalidationReason,outcome
"2025-05-27T05:34:34.249Z","absorption","LTCUSDT","93.87","sell","143.278","143.103","94","false","false","2025-05-27T05:34:34.249Z","Price revisited absorption level","fail"
"2025-05-27T05:34:34.252Z","exhaustion","LTCUSDT","93.87","sell","311.48699999999997","null","94","false","false","2025-05-27T05:34:34.252Z","Price revisited exhaustion level","fail"
"2025-05-27T05:34:38.690Z","absorption","LTCUSDT","93.87","sell","143.278","143.103","94","false","false","2025-05-27T05:34:38.690Z","Price revisited absorption level","fail"
"2025-05-27T05:34:38.693Z","exhaustion","LTCUSDT","93.87","sell","311.48699999999997","null","94","false","false","2025-05-27T05:34:38.693Z","Price revisited exhaustion level","fail"
"2025-05-27T05:34:45.543Z","absorption","LTCUSDT","93.87","sell","143.278","143.103","94","false","false","2025-05-27T05:34:45.543Z","Price revisited absorption level","fail"
"2025-05-27T05:34:45.544Z","exhaustion","LTCUSDT","93.87","sell","311.48699999999997","null","94","false","false","2025-05-27T05:34:45.544Z","Price revisited exhaustion level","fail"
"2025-05-27T05:34:45.546Z","absorption","LTCUSDT","93.87","sell","143.278","143.103","94","false","false","2025-05-27T05:34:45.546Z","Price revisited absorption level","fail"
"2025-05-27T05:34:45.547Z","exhaustion","LTCUSDT","93.87","sell","311.48699999999997","null","94","false","false","2025-05-27T05:34:45.547Z","Price revisited exhaustion level","fail"
"2025-05-27T05:34:45.548Z","absorption","LTCUSDT","93.87","sell","143.278","143.103","94","false","false","2025-05-27T05:34:45.548Z","Price revisited absorption level","fail"
"2025-05-27T05:34:45.549Z","exhaustion","LTCUSDT","93.87","sell","311.48699999999997","null","94","false","false","2025-05-27T05:34:45.549Z","Price revisited exhaustion level","fail"
"2025-05-27T05:34:45.627Z","absorption","LTCUSDT","93.87","sell","143.278","143.103","94","false","false","2025-05-27T05:34:45.627Z","Price revisited absorption level","fail"
"2025-05-27T05:34:45.628Z","exhaustion","LTCUSDT","93.87","sell","311.48699999999997","null","94","false","false","2025-05-27T05:34:45.628Z","Price revisited exhaustion level","fail"
"2025-05-27T05:34:54.580Z","absorption","LTCUSDT","93.87","sell","143.278","143.103","94","false","false","2025-05-27T05:34:54.580Z","Price revisited absorption level","fail"
