timestamp,price,quantity,side,tradeId
1750579201452,81.33,0.736,buy,293595867
1750579201534,81.32,0.109,sell,293595868
1750579202733,81.33,0.228,buy,293595869
1750579205456,81.33,6.283,sell,293595870
1750579205457,81.33,0.065,sell,293595871
1750579209992,81.32,8.081,sell,293595872
1750579209992,81.31,3.409,sell,293595873
1750579209998,81.32,1.264,buy,293595874
1750579225016,81.33,4.976,buy,293595875
1750579225240,81.33,2.683,buy,293595876
1750579225399,81.33,0.082,buy,293595877
1750579225466,81.33,0.952,buy,293595878
1750579228320,81.33,2.459,buy,293595879
1750579230066,81.32,2.159,sell,293595880
1750579230129,81.32,5.261,sell,293595881
1750579230129,81.31,1.855,sell,293595882
1750579231239,81.33,0.21,buy,293595883
1750579231544,81.34,0.191,buy,293595884
1750579237534,81.35,0.216,buy,293595885
1750579243837,81.35,0.307,buy,293595886
1750579246229,81.35,24.156,buy,293595887
1750579246229,81.36,24.497,buy,293595888
1750579246716,81.35,1.475,sell,293595889
1750579246777,81.34,0.613,sell,293595890
1750579246779,81.34,0.065,sell,293595891
1750579246853,81.33,0.384,sell,293595892
1750579246855,81.33,0.065,sell,293595893
1750579253741,81.33,0.154,buy,293595894
1750579254535,81.33,7.869,buy,293595895
1750579258411,81.32,0.242,sell,293595896
1750579259109,81.33,0.123,buy,293595897
1750579259811,81.33,0.12,buy,293595898
1750579260753,81.34,0.232,buy,293595899
1750579265003,81.34,0.098,buy,293595900
1750579265479,81.33,0.128,sell,293595901
1750579267299,81.34,0.123,buy,293595902
1750579268206,81.34,5.997,buy,293595903
1750579268206,81.35,7.91,buy,293595904
1750579275067,81.34,0.348,sell,293595905
1750579275068,81.34,0.065,sell,293595906
1750579281468,81.34,0.536,buy,293595907
1750579288995,81.34,23.556,buy,293595908
1750579290633,81.34,23.322,sell,293595909
1750579294292,81.34,2.73,buy,293595910
1750579294811,81.34,0.154,buy,293595911
1750579302234,81.34,0.147,sell,293595912
1750579305579,81.35,0.068,buy,293595913
1750579306960,81.36,0.192,buy,293595914
1750579306976,81.37,0.284,buy,293595915
1750579307025,81.38,0.897,buy,293595916
1750579308572,81.38,0.838,buy,293595917
1750579309066,81.38,0.103,buy,293595918
1750579312158,81.39,2.218,buy,293595919
1750579315039,81.39,0.191,buy,293595920
1750579320201,81.39,5,sell,293595921
1750579321521,81.4,11.464,buy,293595922
1750579328268,81.4,2.719,sell,293595923
1750579328270,81.4,3.029,sell,293595924
1750579328339,81.4,0.164,buy,293595925
1750579328358,81.39,0.325,sell,293595926
1750579328493,81.38,0.383,sell,293595927
1750579328496,81.38,0.13,sell,293595928
1750579330959,81.39,0.123,buy,293595929
1750579331005,81.39,0.195,sell,293595930
1750579335566,81.39,0.383,buy,293595931
1750579336382,81.38,0.195,sell,293595932
1750579336397,81.38,0.13,sell,293595933
1750579337237,81.38,1.293,buy,293595934
1750579341296,81.38,4.544,buy,293595935
1750579344405,81.37,0.325,sell,293595936
1750579346063,81.37,2.296,buy,293595937
1750579348155,81.37,0.074,buy,293595938
1750579348640,81.37,0.45,buy,293595939
1750579349769,81.37,0.614,buy,293595940
1750579349868,81.36,6.389,sell,293595941
1750579349868,81.35,0.562,sell,293595942
1750579356237,81.36,6.414,sell,293595943
1750579361178,81.37,7.518,sell,293595944
1750579361502,81.37,1.392,sell,293595945
1750579362073,81.38,0.248,buy,293595946
1750579365539,81.38,1.516,buy,293595947
1750579365874,81.37,0.195,sell,293595948
1750579369740,81.37,4.687,buy,293595949
1750579371434,81.37,5.996,buy,293595950
1750579371434,81.38,14.045,buy,293595951
1750579374459,81.37,0.195,sell,293595952
1750579376480,81.36,0.454,sell,293595953
1750579376483,81.36,0.065,sell,293595954
1750579376487,81.36,0.065,sell,293595955
1750579379200,81.37,0.062,buy,293595956
1750579380992,81.36,0.307,sell,293595957
1750579385407,81.38,0.123,buy,293595958
1750579385407,81.39,0.828,buy,293595959
1750579386875,81.39,0.115,buy,293595960
1750579386965,81.39,0.216,buy,293595961
1750579387484,81.4,0.191,buy,293595962
1750579387981,81.4,0.336,sell,293595963
1750579388243,81.41,0.191,buy,293595964
1750579388257,81.42,1.181,buy,293595965
1750579389121,81.42,0.197,sell,293595966
1750579392926,81.43,0.286,buy,293595967
1750579394157,81.44,0.439,buy,293595968
1750579397038,81.45,0.184,buy,293595969
1750579403293,81.45,8.034,buy,293595970
1750579406627,81.45,0.108,sell,293595971
1750579411903,81.46,0.307,buy,293595972
1750579412701,81.45,0.111,sell,293595973
1750579417304,81.45,0.393,sell,293595974
1750579417533,81.45,0.591,sell,293595975
1750579417670,81.45,0.727,buy,293595976
1750579417835,81.45,0.916,buy,293595977
1750579424071,81.45,1.18,buy,293595978
1750579426311,81.44,0.682,sell,293595979
1750579427504,81.44,1.499,sell,293595980
1750579427875,81.45,2.294,buy,293595981
1750579431312,81.44,4.346,sell,293595982
1750579431349,81.43,0.516,sell,293595983
1750579432137,81.42,0.451,sell,293595984
1750579432139,81.42,0.065,sell,293595985
1750579439246,81.42,0.567,buy,293595986
1750579440653,81.43,11.698,buy,293595987
1750579440653,81.44,19.253,buy,293595988
1750579447178,81.44,0.245,buy,293595989
1750579447666,81.43,0.09,sell,293595990
1750579452739,81.43,6.335,sell,293595991
1750579452740,81.43,0.065,sell,293595992
1750579453292,81.43,73.267,buy,293595993
1750579453295,81.43,18.737,buy,293595994
1750579453295,81.44,68.077,buy,293595995
1750579453438,81.43,0.195,sell,293595996
1750579454310,81.43,0.951,buy,293595997
1750579454358,81.43,0.075,buy,293595998
1750579458281,81.42,0.216,sell,293595999
1750579458799,81.43,0.765,buy,293596000
1750579460806,81.42,0.215,sell,293596001
1750579463169,81.43,5.494,buy,293596002
1750579463833,81.44,0.383,buy,293596003
1750579471381,81.45,0.516,buy,293596004
