timestamp,price,quantity,side,tradeId
1750611600674,78.51,0.468,sell,293660420
1750611601952,78.5,0.468,sell,293660421
1750611602107,78.5,0.488,buy,293660422
1750611602483,78.5,4.327,buy,293660423
1750611602563,78.51,4.4,buy,293660424
1750611602650,78.52,0.467,buy,293660425
1750611602651,78.53,0.224,buy,293660426
1750611604216,78.53,1.272,sell,293660427
1750611605966,78.54,0.127,buy,293660428
1750611606421,78.54,0.001,buy,293660429
1750611609199,78.55,0.273,buy,293660430
1750611609216,78.55,0.313,buy,293660431
1750611609330,78.55,6.482,buy,293660432
1750611609330,78.56,3.382,buy,293660433
1750611609431,78.56,0.763,buy,293660434
1750611610324,78.55,0.272,sell,293660435
1750611610868,78.54,1.964,sell,293660436
1750611610919,78.54,0.113,buy,293660437
1750611611699,78.53,1.273,sell,293660438
1750611611975,78.53,0.594,sell,293660439
1750611612029,78.52,0.564,sell,293660440
1750611612086,78.51,5.191,sell,293660441
1750611614446,78.5,0.468,sell,293660442
1750611616704,78.49,10.091,sell,293660443
1750611616708,78.48,6.999,sell,293660444
1750611616718,78.48,0.068,sell,293660445
1750611616718,78.47,0.003,sell,293660446
1750611616862,78.47,0.864,sell,293660447
1750611616965,78.48,0.94,buy,293660448
1750611616974,78.48,1.4,buy,293660449
1750611617613,78.48,0.444,buy,293660450
1750611617885,78.48,1.525,buy,293660451
1750611618302,78.48,27.053,buy,293660452
1750611619292,78.5,0.128,buy,293660453
1750611619345,78.51,0.224,buy,293660454
1750611619507,78.52,2.064,buy,293660455
1750611619908,78.53,0.128,buy,293660456
1750611620848,78.54,1.386,buy,293660457
1750611622774,78.54,1.181,buy,293660458
1750611622793,78.54,1.181,buy,293660459
1750611622813,78.54,1.181,buy,293660460
1750611622834,78.54,0.457,buy,293660461
1750611622920,78.55,0.724,buy,293660462
1750611623026,78.54,18.261,sell,293660463
1750611623027,78.54,0.068,sell,293660464
1750611623468,78.53,4.38,sell,293660465
1750611623779,78.52,0.272,sell,293660466
1750611624300,78.52,1.284,sell,293660467
1750611625243,78.52,0.204,sell,293660468
1750611625825,78.51,0.963,sell,293660469
1750611625970,78.5,0.468,sell,293660470
1750611626276,78.5,1,buy,293660471
1750611626277,78.49,0.34,sell,293660472
1750611626277,78.49,0.06,sell,293660473
1750611627474,78.49,0.511,buy,293660474
1750611627635,78.49,14.916,buy,293660475
1750611628255,78.5,0.102,buy,293660476
1750611629086,78.49,0.327,sell,293660477
1750611629206,78.48,0.247,sell,293660478
1750611629330,78.49,0.254,buy,293660479
1750611629828,78.48,0.36,sell,293660480
1750611630710,78.48,6.986,buy,293660481
1750611630796,78.47,0.103,sell,293660482
1750611631434,78.47,0.297,sell,293660483
1750611631436,78.47,0.068,sell,293660484
1750611631466,78.46,0.635,sell,293660485
1750611633111,78.45,0.272,sell,293660486
1750611633120,78.45,0.136,sell,293660487
1750611633224,78.44,0.667,sell,293660488
1750611633841,78.43,10.265,sell,293660489
1750611633843,78.43,0.068,sell,293660490
1750611634355,78.43,0.103,buy,293660491
1750611635948,78.43,1.181,buy,293660492
1750611636022,78.43,2.228,buy,293660493
1750611636106,78.44,0.129,buy,293660494
1750611636119,78.44,1.181,buy,293660495
1750611636164,78.44,0.136,buy,293660496
1750611636197,78.45,0.127,buy,293660497
1750611636786,78.45,0.468,buy,293660498
1750611636902,78.46,0.468,buy,293660499
1750611636902,78.47,1.426,buy,293660500
1750611636903,78.47,1.181,buy,293660501
1750611637185,78.47,0.34,buy,293660502
1750611637227,78.48,0.567,buy,293660503
1750611637227,78.49,0.614,buy,293660504
1750611637395,78.49,0.556,buy,293660505
1750611638548,78.49,0.204,buy,293660506
1750611639443,78.5,0.467,buy,293660507
1750611639534,78.5,0.083,buy,293660508
1750611639672,78.5,0.136,buy,293660509
1750611640343,78.51,0.654,buy,293660510
1750611640401,78.5,0.204,sell,293660511
1750611642067,78.49,0.468,sell,293660512
1750611642142,78.49,0.323,buy,293660513
1750611642513,78.49,0.272,buy,293660514
1750611643171,78.5,0.34,buy,293660515
1750611643214,78.51,3.203,buy,293660516
1750611643268,78.51,0.34,buy,293660517
1750611643283,78.52,0.999,buy,293660518
1750611644237,78.52,0.076,buy,293660519
1750611645420,78.51,0.34,sell,293660520
1750611645596,78.5,0.178,sell,293660521
1750611646178,78.51,0.144,buy,293660522
1750611646311,78.5,0.871,sell,293660523
1750611647900,78.51,0.533,buy,293660524
1750611648041,78.51,0.204,buy,293660525
1750611648678,78.51,29.248,sell,293660526
1750611648678,78.5,3.029,sell,293660527
1750611649012,78.51,0.849,buy,293660528
1750611649031,78.5,2.544,sell,293660529
1750611649745,78.51,0.204,buy,293660530
1750611650396,78.51,0.272,sell,293660531
1750611650773,78.51,0.204,buy,293660532
1750611651401,78.51,1.134,sell,293660533
1750611652029,78.51,0.34,sell,293660534
1750611653514,78.5,0.153,sell,293660535
1750611653716,78.5,1.315,sell,293660536
1750611654580,78.49,0.4,sell,293660537
1750611654582,78.49,0.068,sell,293660538
1750611655100,78.48,0.4,sell,293660539
1750611655143,78.48,0.136,sell,293660540
1750611655302,78.48,0.255,buy,293660541
1750611655717,78.47,0.539,sell,293660542
1750611655717,78.46,0.263,sell,293660543
1750611656104,78.47,20.073,buy,293660544
1750611656173,78.48,0.096,buy,293660545
1750611657094,78.49,0.141,buy,293660546
1750611657237,78.48,5.12,sell,293660547
1750611657290,78.48,0.345,sell,293660548
1750611659239,78.48,0.343,sell,293660549
1750611660411,78.49,0.317,sell,293660550
1750611660671,78.5,2.98,buy,293660551
1750611662050,78.51,0.207,buy,293660552
1750611662303,78.51,0.11,sell,293660553
1750611662341,78.51,3.478,sell,293660554
1750611662726,78.51,0.204,sell,293660555
1750611662868,78.5,6.121,sell,293660556
1750611663139,78.51,0.329,buy,293660557
1750611663698,78.5,0.596,sell,293660558
1750611663793,78.5,0.507,sell,293660559
1750611663890,78.5,1.888,sell,293660560
1750611663895,78.5,1.273,buy,293660561
1750611664419,78.49,0.091,sell,293660562
1750611664940,78.51,0.128,buy,293660563
1750611665615,78.51,0.219,buy,293660564
1750611665855,78.51,0.086,sell,293660565
1750611666141,78.52,0.101,buy,293660566
1750611666368,78.52,1.863,buy,293660567
1750611666452,78.53,0.224,buy,293660568
1750611666682,78.54,0.102,buy,293660569
1750611666812,78.54,1.722,buy,293660570
1750611667040,78.53,0.272,sell,293660571
1750611667532,78.52,0.4,sell,293660572
1750611667543,78.51,0.996,sell,293660573
1750611668015,78.51,0.468,sell,293660574
1750611669900,78.51,0.303,sell,293660575
1750611670300,78.52,0.128,buy,293660576
1750611671107,78.52,0.204,sell,293660577
1750611672362,78.51,0.065,sell,293660578
1750611672535,78.52,1.464,buy,293660579
1750611672908,78.53,1.181,buy,293660580
1750611674359,78.53,0.128,buy,293660581
1750611674389,78.54,5,buy,293660582
1750611674927,78.54,0.199,buy,293660583
1750611675224,78.55,5,buy,293660584
1750611676508,78.56,10.064,buy,293660585
1750611676508,78.57,47.498,buy,293660586
1750611676508,78.58,111.321,buy,293660587
1750611676508,78.59,53.252,buy,293660588
1750611676511,78.58,0.071,buy,293660589
1750611676711,78.58,0.708,buy,293660590
1750611677434,78.57,0.272,sell,293660591
1750611677793,78.56,0.332,sell,293660592
1750611677840,78.55,0.496,sell,293660593
1750611678642,78.55,1.781,buy,293660594
1750611679212,78.55,1.89,buy,293660595
1750611680544,78.55,9.99,sell,293660596
1750611680811,78.56,0.128,buy,293660597
1750611680897,78.57,0.174,buy,293660598
1750611681388,78.57,0.156,buy,293660599
1750611682269,78.56,1.679,sell,293660600
1750611683802,78.55,0.468,sell,293660601
1750611683818,78.54,1.373,sell,293660602
1750611683852,78.54,0.136,sell,293660603
1750611684297,78.54,11.445,buy,293660604
1750611684765,78.54,0.204,buy,293660605
1750611685033,78.55,0.4,buy,293660606
1750611687708,78.55,1.077,sell,293660607
1750611687802,78.54,9.896,sell,293660608
1750611687804,78.54,0.068,sell,293660609
1750611691181,78.53,12.192,sell,293660610
1750611691181,78.53,0.068,sell,293660611
1750611691201,78.52,26.165,sell,293660612
1750611691325,78.53,0.34,buy,293660613
1750611691361,78.53,0.245,sell,293660614
1750611691470,78.53,0.272,sell,293660615
1750611692575,78.53,0.272,buy,293660616
1750611692703,78.54,0.564,buy,293660617
1750611693492,78.54,0.703,sell,293660618
1750611694765,78.54,0.204,sell,293660619
1750611695464,78.54,6.745,buy,293660620
1750611696030,78.53,0.34,sell,293660621
1750611696800,78.52,5.7,sell,293660622
1750611696802,78.52,0.068,sell,293660623
1750611697402,78.52,0.347,buy,293660624
1750611697483,78.51,0.539,sell,293660625
1750611697815,78.5,0.411,sell,293660626
1750611697985,78.5,0.655,buy,293660627
1750611697986,78.5,5.858,buy,293660628
1750611698037,78.5,3.052,buy,293660629
1750611699420,78.5,1.695,buy,293660630
1750611699438,78.5,0.232,buy,293660631
1750611699811,78.51,0.4,buy,293660632
1750611700520,78.52,0.444,buy,293660633
1750611701217,78.52,2,buy,293660634
1750611704074,78.51,0.257,sell,293660635
1750611705172,78.52,0.425,buy,293660636
1750611705189,78.53,0.468,buy,293660637
1750611705223,78.54,0.748,buy,293660638
1750611705607,78.53,0.272,sell,293660639
1750611707954,78.52,0.4,sell,293660640
1750611709690,78.51,0.468,sell,293660641
1750611710499,78.51,2.148,buy,293660642
1750611710833,78.5,0.468,sell,293660643
1750611711219,78.5,0.063,buy,293660644
1750611712832,78.5,1,buy,293660645
1750611714491,78.5,0.422,buy,293660646
1750611714715,78.49,7.129,sell,293660647
1750611714716,78.49,3.335,sell,293660648
1750611714718,78.49,0.068,sell,293660649
1750611714821,78.48,0.635,sell,293660650
1750611714944,78.47,2.066,sell,293660651
1750611714947,78.47,0.136,sell,293660652
1750611716116,78.47,1.231,buy,293660653
1750611716130,78.47,1.181,buy,293660654
1750611716162,78.47,1.181,buy,293660655
1750611716173,78.47,3.352,buy,293660656
1750611716213,78.48,0.564,buy,293660657
1750611716213,78.49,0.617,buy,293660658
1750611716603,78.49,0.4,buy,293660659
1750611716718,78.5,0.4,buy,293660660
1750611716719,78.5,0.068,buy,293660661
1750611716835,78.5,0.176,sell,293660662
1750611717744,78.5,1.547,sell,293660663
1750611719065,78.51,0.467,buy,293660664
1750611720184,78.51,0.195,buy,293660665
1750611720344,78.52,0.779,buy,293660666
1750611721398,78.52,0.204,sell,293660667
1750611721464,78.51,4.952,sell,293660668
1750611721842,78.51,0.096,buy,293660669
1750611722033,78.5,0.468,sell,293660670
1750611722657,78.5,0.34,buy,293660671
1750611724933,78.51,0.765,buy,293660672
1750611725544,78.51,0.165,buy,293660673
1750611726799,78.51,0.289,buy,293660674
1750611727121,78.5,0.34,sell,293660675
1750611727798,78.49,1.998,sell,293660676
1750611727806,78.5,10,buy,293660677
1750611727808,78.5,0.265,buy,293660678
1750611728062,78.51,0.468,buy,293660679
1750611728077,78.52,1.332,buy,293660680
1750611728137,78.53,1.256,buy,293660681
1750611729135,78.53,0.468,buy,293660682
1750611729152,78.54,1.181,buy,293660683
1750611729919,78.54,0.136,buy,293660684
1750611731528,78.54,0.482,sell,293660685
1750611732055,78.54,0.175,buy,293660686
1750611732879,78.54,0.904,buy,293660687
1750611733024,78.54,0.136,buy,293660688
1750611735702,78.54,0.34,sell,293660689
1750611735722,78.53,11.346,sell,293660690
1750611735955,78.52,2.182,sell,293660691
1750611736076,78.52,0.136,sell,293660692
1750611737805,78.52,23.081,buy,293660693
1750611737809,78.52,0.068,buy,293660694
1750611740263,78.52,0.272,sell,293660695
1750611740379,78.52,1.273,buy,293660696
1750611740680,78.51,0.468,sell,293660697
1750611741636,78.5,0.554,sell,293660698
1750611742211,78.5,0.209,buy,293660699
1750611743140,78.49,0.468,sell,293660700
1750611745619,78.48,4.184,sell,293660701
1750611745853,78.48,0.136,sell,293660702
1750611745858,78.47,4.635,sell,293660703
1750611745861,78.46,8.182,sell,293660704
1750611745861,78.46,6.057,sell,293660705
1750611745861,78.46,42.31,sell,293660706
1750611745864,78.46,6.556,sell,293660707
1750611745957,78.45,1.722,sell,293660708
1750611746563,78.45,0.136,sell,293660709
1750611746831,78.44,0.471,sell,293660710
1750611746855,78.44,0.814,buy,293660711
1750611748813,78.44,0.707,buy,293660712
1750611749099,78.44,0.233,buy,293660713
1750611749409,78.44,10,buy,293660714
1750611749910,78.44,0.338,buy,293660715
1750611753244,78.43,0.063,sell,293660716
1750611754004,78.44,28.499,buy,293660717
1750611754089,78.44,1.334,buy,293660718
1750611756527,78.44,2.218,buy,293660719
1750611756785,78.43,0.476,sell,293660720
1750611758483,78.43,0.204,buy,293660721
1750611758582,78.44,66.629,buy,293660722
1750611758582,78.44,13.019,buy,293660723
1750611758583,78.44,13.872,buy,293660724
1750611758583,78.44,7.871,buy,293660725
1750611758584,78.44,7.481,buy,293660726
1750611758585,78.44,4.532,buy,293660727
1750611758800,78.45,10.461,buy,293660728
1750611759327,78.46,0.101,buy,293660729
1750611759742,78.45,0.384,sell,293660730
1750611760499,78.46,0.641,buy,293660731
1750611760955,78.46,0.103,buy,293660732
1750611761055,78.45,0.154,sell,293660733
1750611764888,78.46,0.468,buy,293660734
1750611764930,78.47,0.468,buy,293660735
1750611765033,78.48,0.713,buy,293660736
1750611765034,78.48,8.826,buy,293660737
1750611766702,78.49,0.569,buy,293660738
1750611766704,78.49,0.068,buy,293660739
1750611766754,78.5,0.471,buy,293660740
1750611766799,78.5,0.136,buy,293660741
1750611766817,78.51,1.045,buy,293660742
1750611767102,78.51,0.136,buy,293660743
1750611767105,78.51,3.035,sell,293660744
1750611767105,78.51,3.035,sell,293660745
1750611767213,78.51,1.375,sell,293660746
1750611769094,78.52,0.4,buy,293660747
1750611769096,78.52,0.068,buy,293660748
1750611769194,78.53,0.798,buy,293660749
1750611769386,78.53,0.136,buy,293660750
