timestamp,price,quantity,side,tradeId
1750507467356,83.29,0.107,buy,293517768
1750507470500,83.29,1.39,buy,293517769
1750507471566,83.29,0.583,buy,293517770
1750507476168,83.28,0.229,sell,293517771
1750507479755,83.28,0.103,sell,293517772
1750507482621,83.29,1.56,buy,293517773
1750507484397,83.29,3.691,buy,293517774
1750507485841,83.28,0.635,sell,293517775
1750507486387,83.29,1.122,buy,293517776
1750507490616,83.29,0.226,buy,293517777
1750507490712,83.28,3.484,sell,293517778
1750507501417,83.28,19.56,sell,293517779
1750507501417,83.27,4.455,sell,293517780
1750507501853,83.28,0.077,buy,293517781
1750507505657,83.27,1.502,sell,293517782
1750507506791,83.28,1.421,buy,293517783
1750507508773,83.28,0.176,buy,293517784
1750507511008,83.27,3.495,sell,293517785
1750507511019,83.27,1.385,buy,293517786
1750507511696,83.27,1.448,buy,293517787
1750507513757,83.27,33.458,buy,293517788
1750507522805,83.27,0.377,buy,293517789
1750507524603,83.27,10,buy,293517790
1750507528041,83.27,0.503,buy,293517791
1750507532100,83.26,0.231,sell,293517792
1750507537312,83.27,0.596,buy,293517793
1750507538005,83.27,0.713,buy,293517794
1750507540822,83.27,1.35,buy,293517795
1750507541200,83.26,1.161,sell,293517796
1750507541500,83.25,1.211,sell,293517797
1750507541772,83.25,0.12,buy,293517798
1750507544900,83.24,1.211,sell,293517799
1750507546235,83.23,0.229,sell,293517800
1750507546730,83.24,0.291,buy,293517801
1750507546752,83.24,0.423,buy,293517802
1750507552405,83.24,0.12,buy,293517803
1750507555558,83.24,0.949,buy,293517804
1750507558300,83.23,4.206,sell,293517805
1750507562453,83.24,0.377,buy,293517806
1750507564402,83.24,0.678,buy,293517807
1750507566702,83.24,2.12,buy,293517808
1750507568969,83.24,0.244,buy,293517809
1750507569595,83.23,0.996,sell,293517810
1750507570914,83.23,10.298,sell,293517811
1750507570914,83.22,1.382,sell,293517812
1750507571128,83.22,0.6,sell,293517813
1750507573314,83.23,0.12,buy,293517814
1750507578484,83.22,0.087,sell,293517815
1750507579173,83.23,0.075,buy,293517816
1750507580204,83.23,0.083,buy,293517817
1750507584779,83.23,0.192,buy,293517818
1750507585693,83.23,0.24,buy,293517819
1750507587084,83.22,1.159,sell,293517820
1750507587767,83.22,8.062,sell,293517821
1750507587767,83.21,3.462,sell,293517822
1750507588484,83.21,5.987,sell,293517823
1750507600509,83.22,0.868,buy,293517824
1750507602879,83.22,0.156,buy,293517825
1750507605135,83.22,0.113,buy,293517826
1750507606248,83.22,31.645,buy,293517827
1750507606250,83.23,21.755,buy,293517828
1750507606250,83.23,11.181,buy,293517829
1750507610043,83.23,1.497,buy,293517830
1750507611749,83.23,0.3,buy,293517831
1750507612915,83.22,4.86,sell,293517832
1750507616347,83.23,0.146,buy,293517833
1750507616726,83.23,1.814,buy,293517834
1750507619998,83.23,0.552,buy,293517835
1750507622221,83.23,0.12,buy,293517836
1750507625147,83.23,0.529,buy,293517837
1750507625435,83.23,0.272,buy,293517838
1750507625543,83.23,0.06,buy,293517839
1750507627302,83.22,0.165,sell,293517840
